coin,symbol,price,1h,24h,7d,24h_volume,mkt_cap,date
ICHI,ICHI,-0.1381571412337612,-0.17639792244072117,-0.11405033543610019,0.36902345841420386,-0.10452205786765933,-0.09612181277659722,2022-03-17
sETH,SETH,0.4724428511572115,-0.139123361448783,0.2584187110568271,0.041149844501414456,-0.10357392643760586,-0.09614035460151733,2022-03-17
Bitcoin Diamond,BCD,-0.14306524574981294,0.19634768747866033,0.08911459901458575,-0.28235212122587067,-0.09977483378198466,-0.0961634157690715,2022-03-17
Metal,MTL,-0.14284904500625714,-0.21367248343265932,-0.4187977371121317,-0.29546706578238263,-0.1009926985407132,-0.0961933888321912,2022-03-17
Dopex Rebate Token,RDPX,-0.12009440285006405,-0.8473400202956078,0.4785140567117387,0.2990770874461421,-0.10404786111840233,-0.09620085450636116,2022-03-17
Wilder World,WILD,-0.14292542483511173,-0.8100654593036698,-0.33414568109101184,-0.8812679226398997,-0.10326635158314551,-0.09620413364689688,2022-03-17
cBAT,CBAT,-0.1431777209786374,-6.466105600944445e-17,0.0,0.0,0.0,-0.09623456435198194,2022-03-17
Wrapped Centrifuge,WCFG,-0.14307577612770306,-0.4745944103762264,-0.5711714379501475,-0.29109541759687874,-0.10413581499098873,-0.09625117052945831,2022-03-17
Bounce,AUCTION,-0.14031759924993376,-0.28822160541653563,-0.36800650349945974,-0.10311454562021288,-0.10416743791855974,-0.09628646887851117,2022-03-17
Augur,REP,-0.1402215788936594,-0.3254961664084738,-0.232563213865668,-0.28235212122587067,-0.10262477101944588,-0.09629203275690756,2022-03-17
sUSD,SUSD,-0.14296307005224526,-0.3254961664084738,-0.33414568109101184,-0.11622949017672446,-0.10133927954884776,-0.09629662574730892,2022-03-17
Electroneum,ETN,-0.14317961380460975,-0.139123361448783,0.021392954197691574,-0.3216969548954058,-0.10469337887106228,-0.09631787473264065,2022-03-17
KeeperDAO,ROOK,-0.11791866886812058,-0.0645742394649067,0.7832614583877703,-0.5621376050981179,-0.10452539806249171,-0.09632352769853271,2022-03-17
Dvision Network,DVI,-0.14309766222209114,-0.0645742394649067,1.1388000936764735,-0.5752525496546296,-0.10387822235528338,-0.09634289740326546,2022-03-17
cUNI,CUNI,-0.1431399890862773,-0.28822160541653563,-0.0632591018234283,-0.046283119208662724,-0.10446529811629707,-0.09637140666440475,2022-03-17
Wanchain,WAN,-0.14307760858891133,-0.3254961664084738,-0.4018673259079077,-0.0899996010637013,-0.10270288518189447,-0.09637363832326744,2022-03-17
IDEX,IDEX,-0.14314972576863158,-0.21367248343265932,-0.43572814831635565,-0.3435551958229251,-0.10046524933528635,-0.09638933163666828,2022-03-17
Verasity,VRA,-0.14317634061489348,-0.0645742394649067,-0.9097796620346268,-0.5971107905821489,-0.08456950317294952,-0.0963959670111704,2022-03-17
Neutrino System Base Token,NSBT,-0.13537909774427873,-0.40004528839235004,-0.24949362506989198,0.7187553132545125,-0.10468654986719444,-0.09639780397060597,2022-03-17
Everipedia,IQ,-0.14317879143048468,-0.5491435323601027,-0.46958897072480354,-0.12497278654773218,-0.10373109030703502,-0.09640650558582489,2022-03-17
HUNT,HUNT,-0.14300152118568724,-0.40004528839235004,0.7663310471835463,-0.07688465650718974,-0.06689065262945892,-0.09640951012539972,2022-03-17
Somnium Space CUBEs,CUBE,-0.14167716020354537,0.04724944351090773,2.527093812422839,0.7712150914805589,-0.1046245958681981,-0.09641555355597227,2022-03-17
bZx Protocol,BZRX,-0.1431670449800756,-26.604061665724874,-11.338912963836592,-2.1315593036940026,-0.10476206527831922,-0.09643471617896507,2022-03-17
AllianceBlock,ALBT,-0.14313059480378434,-0.4745944103762264,0.24148829985260314,0.12858280821149162,-0.1046242928402133,-0.09643520291179852,2022-03-17
ZoidPay,ZPAY,-0.14311442148413842,-0.5118689713681646,-0.7066147275839392,0.8236748697066051,-0.10455158171023043,-0.09643647551891447,2022-03-17
Ampleforth,AMPL,-0.14294724764335587,-0.36277072740041194,-1.2314574749148823,0.3515368656721884,-0.10426943909559913,-0.09646004888038737,2022-03-17
Bonfida,FIDA,-0.14282067535553972,-0.43731984938428825,0.021392954197691574,-0.4659613450170331,-0.10209506179071139,-0.09646726241616548,2022-03-17
Avalaunch,XAVA,-0.14232529760839713,-0.43731984938428825,0.17376665503570732,-0.2080341020723055,-0.10428217678269679,-0.09648887398523724,2022-03-17
Adventure Gold,AGLD,-0.1429385185200582,-0.7727908983117316,-0.24949362506989198,0.28596214288963046,-0.08427780502753457,-0.09651529641058766,2022-03-17
Adshares,ADS,-0.14240604199890056,-0.3254961664084738,0.07218418781036176,1.199636613659937,-0.10433110311566267,-0.09652845190083609,2022-03-17
Automata,ATA,-0.143100422807334,-0.21367248343265932,-0.33414568109101184,-0.11622949017672446,-0.10339046727854885,-0.09657466085097934,2022-03-17
Gains Farm,GFARM2,0.3654608983018308,-0.36277072740041194,0.10604501021881138,0.3427935693011807,-0.10471187553976569,-0.0965781375516508,2022-03-17
Crabada,CRA,-0.14297176906006753,0.60636785838998,0.6816789911624264,0.041149844501414456,-0.10389467467251041,-0.09658478939168946,2022-03-17
CertiK,CTK,-0.14292542483511173,-0.43731984938428825,-0.4526585595205796,-0.1424593792897476,-0.10311668511902433,-0.09659453501661523,2022-03-17
Celo Dollar,CUSD,-0.1429625236091268,-0.40004528839235004,-0.31721526988678783,-0.08562795287819745,-0.10371432698740253,-0.09660025347641461,2022-03-17
Propy,PRO,-0.1428686855336769,-0.5491435323601027,1.0710784488595775,-0.6758004579212185,-0.10436594698422996,-0.09660473675794548,2022-03-17
Swarm,BZZ,-0.14290578430769196,-0.28822160541653563,0.4785140567117387,-0.16431762021726648,-0.1043449920191236,-0.09661864153531774,2022-03-17
Clover Finance,CLV,-0.1431122854676675,-0.4745944103762264,0.07218418781036176,-0.16431762021726648,-0.10110807499602877,-0.09662224817169292,2022-03-17
Covalent,CQT,-0.14311103807594824,-0.36277072740041194,0.20762747744415516,-0.5402793641705987,-0.10406231004367728,-0.0966266179041483,2022-03-17
chrono.tech,TIME,-0.11838785924537017,0.08452400450284592,-1.0113621292599706,-1.1260802210281153,-0.10470735331830841,-0.09665503413237585,2022-03-17
Biswap,BSW,-0.14310307253271104,-0.28822160541653563,-0.43572814831635565,0.15044104913901046,-0.1029746679366772,-0.09666243452306067,2022-03-17
Gitcoin,GTC,-0.14194776302577303,-0.21367248343265932,-0.4526585595205796,-0.5490226605416064,-0.10191706365990666,-0.09666326319195652,2022-03-17
DFI.money,YFII,0.2973628251759072,-0.3254961664084738,-0.6388930827670416,-0.10748619380571675,-0.10065605656050094,-0.09666583439332918,2022-03-17
Redacted Cartel,BTRFLY,-0.11481328325497558,-0.40004528839235004,1.9683902426834483,-1.0299039609470308,-0.10396614686750283,-0.09666860454888461,2022-03-17
SafePal,SFP,-0.14301923104926162,-0.43731984938428825,-0.1817719802529961,-0.1818042129592823,-0.10161971455003843,-0.0966687129426164,2022-03-17
Platypus Finance,PTP,-0.14227728743025997,-0.17639792244072117,-2.687472838478144,-1.6506780032885786,-0.10285952418945522,-0.09668514744188667,2022-03-17
BENQI,QI,-0.1431696780747928,-0.36277072740041194,0.0044625429934675885,-0.31295365852439805,-0.10166989032973109,-0.09668619160941017,2022-03-17
Aergo,AERGO,-0.1431330734383447,-0.5118689713681646,-0.19870239145722005,-0.6670571615502107,-0.1021261120098901,-0.09669136173527931,2022-03-17
Enzyme,MLN,-0.13133751365745897,-0.17639792244072117,-0.3002848586825639,0.041149844501414456,-0.10290826239858844,-0.09669969979355558,2022-03-17
Nerve Finance,NRV,-0.1431767214550327,-0.9218891422794842,0.5631661127328587,-0.2779804730403672,-0.10475259390667134,-0.09672994430130327,2022-03-17
Rai Reflex Index,RAI,-0.1425173383209458,-0.2509470444245975,-0.3510760922952358,-0.09437124924920516,-0.10437889744336958,-0.09673338183714421,2022-03-17
Aurory,AURY,-0.14141528650461535,-0.40004528839235004,-0.2664240362741159,-0.08562795287819745,-0.10424063838799175,-0.09675372095691666,2022-03-17
RIZON,ATOLO,-0.14317312384628134,-0.3254961664084738,-0.7066147275839392,-0.3216969548954058,-0.10464066541323382,-0.09679708841838129,2022-03-17
Aave [OLD],LEND,-0.1428599564103792,-0.28822160541653563,0.9356351592257859,0.21164412373606492,-0.1047577880419386,-0.0967979811608347,2022-03-17
mStable USD,MUSD,-0.14296267527764409,-0.36277072740041194,-0.4018673259079077,-0.10311454562021288,-0.10472580975243488,-0.09680992748625812,2022-03-17
DeFi Pulse Index,DPI,-0.10857632465879262,-0.5491435323601027,0.0044625429934675885,-0.05065476739416658,-0.10466615311153377,-0.09681299683586816,2022-03-17
Blox,CDT,-0.14315663465149361,1.6127810051723102,2.1546247659299116,-0.13371608291873946,-0.10470726487473389,-0.09681377321484926,2022-03-17
PlatonCoin,PLTC,-0.14303188064006034,-0.40004528839235004,0.7494006359793223,0.7668434432950545,-0.10469119061754052,-0.096820969680127,2022-03-17
ShapeShift FOX Token,FOX,-0.14312130265203396,-0.3254961664084738,-0.36800650349945974,-0.2255206948143205,-0.1045187020864593,-0.09682611071512807,2022-03-17
Handshake,HNS,-0.1431467116023569,-0.5118689713681646,-0.4187977371121317,-0.8375514407848612,-0.10469986207505275,-0.09682722292792799,2022-03-17
PEAKDEFI,PEAK,-0.14316870613218852,1.1282117122771143,-0.7066147275839392,-0.8681529780833881,-0.10473582219939824,-0.09682728063621421,2022-03-17
Presearch,PRE,-0.14314003382303417,-0.3254961664084738,0.22455788864837917,-0.21240575025780936,-0.10450609488988143,-0.0968284450337178,2022-03-17
SingularityNET,AGIX,-0.14316268386300451,-0.40004528839235004,-0.6558234939712673,-0.4572180486460254,-0.10432289417454829,-0.09684347798967381,2022-03-17
Sai,SAI,-0.1429625236091268,-6.466105600944445e-17,0.0,0.0,0.0,-0.09686420341828847,2022-03-17
Sifchain,EROWAN,-0.1431604567165449,-0.17639792244072117,0.0383233654019155,-0.2386356393708325,-0.10381303581613345,-0.09687136845175125,2022-03-17
Badger DAO,BADGER,-0.14160078037469076,-0.5491435323601027,-0.5881018491543712,-0.4266165113474984,-0.10335069703038667,-0.09687602685715162,2022-03-17
Index Coop - ETH 2x Flexible Leverage Index,ETH2X-FLI,-0.12795061381796421,-0.28822160541653563,0.5462357015286329,0.17229929006653022,-0.10434885997561372,-0.09687892331862796,2022-03-17
Oxygen,OXY,-0.14310325278910713,0.08452400450284592,1.1895913272891454,0.29033379107513435,-0.1045341735499461,-0.09689011572763932,2022-03-17
Hifi Finance,MFT,-0.14317909089277314,-0.4745944103762264,-0.28335444747834154,0.15044104913901046,-0.09988406340887185,-0.09689573489446673,2022-03-17
Vader Protocol,VADER,-0.14317754624917106,-0.0645742394649067,-0.02939827941498038,-1.6900228369581134,-0.10352377023149116,-0.09689962270749632,2022-03-17
MAPS,MAPS,-0.14297454623064468,-0.10184880045684858,2.0191814762961195,0.42585488482575395,-0.10422521404608154,-0.09691707270426639,2022-03-17
Wrapped NXM,WNXM,-0.13742171259593278,-0.2509470444245975,-0.5711714379501475,-0.23426399118532865,-0.10418941977156194,-0.09691811784499252,2022-03-17
Sovryn,SOV,-0.14245623445786212,-0.5864180933520409,-0.8928492508304011,-0.7982066071153264,-0.10449674306929807,-0.09691843516165843,2022-03-17
Netvrk,NTVRK,-0.1428075816705932,-0.6236926543439753,1.562060373782071,-0.22989234299982433,-0.10381827646039678,-0.09692109447732411,2022-03-17
Dock,DOCK,-0.14317340572981987,-0.3254961664084738,-0.2664240362741159,-0.19929080570129776,-0.10389158965913892,-0.09692193379884345,2022-03-17
ShareToken,SHR,-0.1431791438414888,-0.36277072740041194,0.08911459901458575,-0.8681529780833881,-0.10466723147069018,-0.09694811142427595,2022-03-17
TempleDAO,TEMPLE,-0.1430408642173021,-0.3254961664084738,-1.0113621292599706,-0.3216969548954058,-0.10445127872231635,-0.09695031449202328,2022-03-17
cVault.finance,CORE,1.36835642081325,-0.5491435323601027,0.0383233654019155,-0.10311454562021288,-0.10474661516815612,-0.09696422850166922,2022-03-17
GuildFi,GF,-0.14283595132131063,-0.3254961664084738,0.12297542142303536,-0.02005323009563957,-0.10329513561696427,-0.09697119671147393,2022-03-17
ChainX,PCX,-0.14282285763636413,-0.139123361448783,-0.6558234939712673,0.041149844501414456,-0.10457222204819468,-0.09697239001572618,2022-03-17
Loom Network (OLD),LOOMOLD,-0.14316281940985673,-0.17639792244072117,1.325034616922937,-0.024424878281143432,-0.10379890985489493,-0.09697537445998165,2022-03-17
Travala.com,AVA,-0.14289269062274546,-0.28822160541653563,-0.5711714379501475,-0.0899996010637013,-0.10346017930141906,-0.09697865717769463,2022-03-17
Banana,BANANA,-0.13983531518773765,-0.28822160541653563,-3.466271753872446,1.6149431912828032,-0.10456565003815604,-0.09698073680652342,2022-03-17
IRISnet,IRIS,-0.143168656269293,0.23362224847059854,-0.4526585595205796,-0.48781958594455244,-0.10368305529681389,-0.09698396029038929,2022-03-17
Circuits of Value,COVAL,-0.14317246753450688,-0.28822160541653563,-0.6050322603585953,-0.33918354763742126,-0.10462913041376001,-0.09699090332843925,2022-03-17
ARPA Chain,ARPA,-0.14316569321768274,-0.36277072740041194,-0.2664240362741159,-0.26486552848385564,-0.09982020243591855,-0.09699257168709328,2022-03-17
SuperRare,RARE,-0.143079360087501,-0.4745944103762264,-0.1648415690487738,-0.02005323009563957,-0.10135547414729826,-0.09700242536381477,2022-03-17
Verus Coin,VRSC,-0.14296265738294134,1.6127810051723102,0.6308877575497545,-0.6364556242516837,-0.10475473186334722,-0.09700424704133864,2022-03-17
